ID,CONSTITUENCY,MP,APPPELLANT NAME,DATE OF BIRTH,RACE,DWELLING TYPE,NRIC,CONTACT,SUBMITTED DATE,OUTCOME DATE,GOVERNMENT AGENCY NAME,PRIVATE ORGANISATION NAME,APPEAL CATEGORY,APPEAL STATUS,REASON FOR APPEAL,APPEAL OUTCOME,OUTCOME REMARKS,SUPPORTING DOCUMENTS FROM MP,URGENT,REAPPEAL,FOLLOW UP
2406040702,East Coast GRC - Bedok,Heng Swee Keat,HO KWEE WHA,21-Dec-60,Chinese,Landed Property,S1416360C,96361269,5-Jun-24,6-Jun-24,Workforce Singapore (WSG),,Employment Assistance and Career Services,Appeal Closed,"Above constituent sought my assistance to look for a part time job.

Mdm Ho is 64 years old and has been a housewife for a long time. She does not have any job experience.

She hopes to look for a part time job to spend her time more meaningfully. She is keen on clothing retail like Uniqlo in packing and folding of clothes, or in early childhood childcare as a helper, or in food and beverage industry as a waitress.

She has attended baking classes using the Skillsfuture, but not sure if she is able to use this skill.

Please contact her directly at 96361269 and assist her to obtain a suitable part time job.",Approved,"#05-06-2024 / 002-2406040702 / Southeast District (WSG)
Mdm Ho Kwee Wha sought employment assistance through Mr Heng Swee Keat, MP for East Coast GRC 

#06-06-2024

Dear Mr Heng

Phone Coaching Appointment has been scheduled for Mdm Ho to speak to a WSG Career Coach on 14 Jun 2024 at 10am. The assigned coach will support and guide Mdm Ho in her job search.

Thank you!",N,N,N,
2406040701,East Coast GRC - Bedok,Heng Swee Keat,CHIA KHEE KOK,5-Jan-43,Chinese,HDB 3 Room,S0206896F,92972649,5-Jun-24,10-Jun-24,Agency for Integrated Care (AIC),,Request for financial assistance for person with disability,Appeal Closed,"Above constituent sought my assistance again to appeal for more subsidy for his sister nursing home bill (Reference: 014-2404150116)

Colin Ho from AIC has contacted Mr Chia Kee Kok on 19 April to get a copy of his sister bank pass book.

However, after that there is no reply from AIC nor from the nursing home on his appeal for more subsidy.

He hopes that AIC is able to help him again and request for further subsidies as his bills are outstanding for 3 months.  Mr Chia seems to be in deep distress when he sought help from us to write this appeal again. 

Please seek to advise and assist him in managing the outstanding bills with the nursing home.",Others,"Referre to nursing home's MSW to assist further and follow up on appellant's appeal - Our Reference: AIC202406-001966
 
Dear DPM

We refer to your MPAS letter of 5 June 2024 (Reference: 014-2406040701) regarding Mr Chia Kee Kok’s re-appeal for higher nursing home subsidies for his sister, Mdm Chia Kah Hio.

We first spoke with Mr Chia on 19 April 2024 (Reference: 014-2404150116) on the same request and Mr Chia had noted then the Tampines Care Home’s Medical Social Worker (MSW), Ms Siti Faseha was assisting him in the matter. Ms Siti Faseha would also reach out to Mr Chia to explore other possible options for financial assistance regarding his sister’s nursing home fees, if applicable.

From this latest referral, we spoke with Mr Chia on 7 June 2024 to better understand the latest situation. We note that the Tampines Care Home’s MSW, Ms Nivetha D/O Anand Pereira is currently in the midst of assisting Mr Chia on this request, after we highlighted Mr Chia’s request to the nursing home for their noting. Ms Nivetha subsequently informed that she will follow up directly with Mr Chia on the outcome of his appeal.

Please be assured that Mr Chia’s request is continuing to receive our attention. We will work closely with the nursing home’s MSW and Mr Chia to provide his sister with the necessary support. Mr Chia is aware of our contact details for him to reach us if he needs further assistance.
 
This update is for your information, please. Thank you. 
 
Yours sincerely

Colin HO (Mr)
Assistant Manager, Customer Experience
Care Integration & Operations Division
AGENCY FOR INTEGRATED CARE",N,N,N,
2406040699,East Coast GRC - Siglap,Heng Swee Keat,YEO SIAK MOH,25-Oct-62,Chinese,Condominium / Private Apartment,S1527059D,96566596,5-Jun-24,11-Jun-24,Inland Revenue Authority of Singapore (IRAS),,Income Tax on Employees (SC & PRs),Appeal Closed,"Mr Yeo Siak Moh S----059D was retrenched from Sprint International, and was given a retrenchment package. 

He has received a notification from IRAS which states that the ex-gratia he has received from the company will be taxed. According to Mr Yeo, it is clearly stated in his retrenchment benefits that the additional separation support package was for his retrenchment, and the company being a US company does not have any such taxes. 

Mr Yeo feels that he has worked for so many years in the company, and that he feels that whatever he received from the company should be for himself and should not be taxed. He has all the necessary documents for proof. 

Please assist and look into the matter, and reply to him directly with a copy to me.",Approved,"Dear Mr Heng

We refer to your email of 5 Jun 2024 regarding Mr Yeo Siak Moh's query on the taxability of his retrenchment benefits.

We have since written to Mr Yeo to obtain more information regarding his appeal.

Thank you.

Yours sincerely
Valerie Liew (Ms)
Manager
Individual Income Tax Division - Service Branch
Inland Revenue Authority of Singapore",N,N,N,
2406040698,East Coast GRC - Fengshan,Heng Swee Keat,AZIS BIN JAAFAR,22-Apr-75,Malay,HDB 3 Room,S7512195D,90150632,5-Jun-24,5-Jun-24,Energy Market Authority (EMA),,Others,Appeal Closed,"Mr Jaafar received a letter notifying him of an early termination fee as a result of a termination of a plan. This came after he moved. He says that a termination was not what he wanted, but instead a relocation of the same energy plan. He says that this was conferred to him by the Senoko Energy customer service officer.

He says that a different customer service officer notified him that he could pay the fee first, and have the fee refunded to him as monthly deductions. He would take this option but requests that he receive a hard copy letter as proof of this agreement.

Kindly do look into his case and render him assistance.",Others,Refer to Senoko Energy - Senoko Energy will be reviewing the appeal. We were unable to reach the appellant by phone and email. Please see attached copy of email to Senoko Energy for your reference.,N,N,N,
2406040694,East Coast GRC - Bedok,Heng Swee Keat,TAN POH GEOK,13-Mar-55,Chinese,HDB 5 Room,S1113456D,81881319,5-Jun-24,4-Jul-24,Ministry of Law (MLAW),,Civil legal aid,Appeal Closed,"My resident Mdm Tan approached me 5 weeks ago seeking legal advice urgently. She and her ex-husband, Mr Wong Toon Woh (SXXXX401E) got their order of court on 11 July 2023 to sell their matrimonial home, at Block 613B Bedok Reservoir Road #11-1370.  From the court order, they are to sell this unit in the open market within 5 months from the order of court date.

Mdm Tan has engaged a housing agent and the unit was listed on property websites. There were several viewings but Mr Wong, who is currently staying in the house refused to let them in. Mdm Tan has exhausted all means to convince Mr Wong to sell the flat; through lawyer, and housing agent. 

She would like to know which channel can she approach to seek help to expedite her case. She has since bought a unit Block 32 Bedok South Ave 2 #16-3111 and would need to sell off the unit at Block 613B. Due to her divorce proceedings, she has been utilising her savings to engage lawyer, this has taken a toll on her livelihood. 

Please reach out to Mdm Tan at earliest possible to assist her and keep me copied in the outcome of her request.",Others,"Please refer to the remarks below - Dear Mr Heng,

We refer to the representation received through the MP Appeal System (MPAS) on 5 June 2024, with (Ref: 052-2406040694).

We would like to inform you that a response to Ms Tan Poh Geok's appeal, dated 24 April 2024 (Ref: 052-2404230780), was sent via post on 4 June 2024.

Thank you.

Yours sincerely
Kannaki Tanarajoo (Ms)
On behalf of Quality Service Manager
Ministry of Law",N,N,N,
2406040683,East Coast GRC - Bedok,Heng Swee Keat,TAN LIAN PUAH,11-Jan-67,Chinese,HDB 4 Room,S1817186D,96844698,5-Jun-24,6-Jun-24,Inland Revenue Authority of Singapore (IRAS),,Others,Appeal Closed,"Mr Tan would like to make an appeal with regards to his late daughter, Miss Germaine Tan (S9516966Z) (please see the attached certificate of death)

Mr Tan received a letter addressed to him as the legal executor to his deceased daughter regarding her outstanding income tax. 

His daughter's passing has brought him much grief and he would like to request that the amount be waived, considering that his daughter is not around anymore.

He hopes that his request can be acceded to and that a reply to him via the mail on the  status of his appeal will be much appreciated.

Kindly look into his appeal and reply to him direct with a copy to me",Conditionally Approved,"Dear Mr Heng,

We refer to your letter dated 5 Jun 2024 regarding Mr Tan Lian Puah's appeal for waiver of the late Ms Germaine Tan's unpaid income tax.

We have explained to Mr Tan that the outstanding tax is only payable from the funds or assets available in late Ms Tan's estate. If there are insufficient funds in the estate, no payment is required. We have written to Mr Tan to seek confirmation on the estate of the late Ms Tan.

Thank you for your time and attention.

Yours sincerely,
Tan Yi Jing (Ms)
Manager
Individual Income Tax Division - Service Branch
Inland Revenue Authority of Singapore",Y,N,N,
2406040677,East Coast GRC - Bedok,Heng Swee Keat,WONG MEI KUEN,5-Jan-58,Chinese,Condominium / Private Apartment,S1335010H,81887422,5-Jun-24,7-Jun-24,MHA - Singapore Police Force: Traffic Police (SPF-TP),,Traffic offences,Appeal Closed,"My resident Mdm Wong approached me to appeal against the suspension of her driving licence due to the accumulation of demerit points. She has 3 outstanding traffic offences 246040005111, 246049715511, and 246055715511 that have been rejected from your reply to her dated, 17 May 2024.

She got an additional 4 traffic offences recently and she is aware that this would mean a suspension of her driving license for 3 months. 

She has been driving as PHV driver for the past 8 months. If the suspension is for 3 months, she will face financial difficulty in paying the daily car rental. In addition, she is driving full time to earn an income to support her 93-year old mother. 
She is remorseful of her action and has since taken extra precaution to drive according to the speed limit. She is appealing that she be given some leniency on the suspension period.

Please keep me in the copy of her appeal outcome.",Rejected,"Dear Mr Heng Swee Keat,

I refer to your appeal dated 5 June 2024, on behalf of Ms Wong Mei Kuen.

We have reviewed the appeal. Please see attached reply. 

Thank you",N,N,N,
2406040675,East Coast GRC - Bedok,Heng Swee Keat,PHUA YOKE HWA,9-Jan-47,Chinese,Condominium / Private Apartment,S2741874J,82314996,5-Jun-24,8-Jun-24,MHA - Immigration & Checkpoints Authority of Singapore (ICA),,Singapore Citizenship,Appeal Sent,"My resident, Ms Phua Yoke Hwa,  a Permanent Resident, has been appealing for Singapore citizenship unsuccessfully.  

Her first application was made on 13 Mar 2023, she was rejected after a year on 27 Apr 2024. She re-applied again on 29 April 2024 and was rejected again in June 2024.

She has been happily married to her Singaporean husband for 52 years. 
She would like to add that her healthcare costs are higher as result of her PR status. Hence, a citizenship will ease her medical costs substantially. 

Ms Phua hopes that ICA may grant her a Singapore citizenship. 

Please assist to advise her accordingly.",Pending,,N,N,N,
2406040674,East Coast GRC - Bedok,Heng Swee Keat,LIM SZE YUNG SHAWN CHRISTOPHER,28-Jan-89,Chinese,HDB 3 Room,S8903337C,80789365,5-Jun-24,11-Jun-24,Land Transport Authority (LTA),,Bicycle or E-scooter matters,Appeal Closed,"My resident, Mr Shawn Lim was issued 2 summons on 29 April 2024, 8.25pm along Simei Street 3 when he was riding on his power-assisted bicycle.

He claims he was going down the slope without turning on the bicycle. He was pedalling the bicycle using his legs.

As this is his first offense, he would like to appeal for leniency and hopes to be granted waiver. 

Please look into his appeal",Approved,Composition sum is waived.,N,N,N,
2406040672,East Coast GRC - Bedok,Heng Swee Keat,FANG JIA HAO PAUL,9-Mar-89,Chinese,HDB 5 Room,S8908890I,81219890,5-Jun-24,7-Jun-24,MHA - Immigration & Checkpoints Authority of Singapore (ICA),,Permanent Residence,Appeal Closed,"My constituent, Mr Fang, is appealing on behalf of his fiancee, Ms Li Xi, on her PR application. Application ID: EPR-2023-PRE-000638947 (30 MAY), ref no: ICA/ENT/920553/23. 

Ms Li is currently on an S-pass and has been studying and living in Singapore since 2012. After obtaining her diploma in early childhood education in 2014, she began working as a preschool teacher till date. However, her PR status has been rejected five times, in 2015, 2017, 2019, 2021 and in 2024. 

Mr Fang says that Ms Li's contribution to the development of Singapore is evident through her employment records. In addition, she sought to improve herself by obtaining a degree in early childhood education in 2020. 

Her step-father, who served as her sponsor, served in the RSAF for 25 years. Her mother was a PR prior to her passing. Her roots to the country have been place in prior to meeting Mr Fang. 

Mr Fang and Ms Li are scheduled to register their marriage  in September 2024 and hope to begin their journey of starting a family. 

They aim to own a place on their own and are hoping to be eligible for BTO that would serve as their family home. 

She can be contacted via email at lixi91@yahoo.com.sg 

Please consider their appeal and reply to her with a copy to me.",Others,Request noted. We will follow-up with the applicant. - We will reply to Ms Li Xi on the outcome of the appeal.,N,N,N,
2406040671,East Coast GRC - Bedok,Heng Swee Keat,SOH GEOK YIM,8-Sep-34,Chinese,HDB 4 Room,S0824219D,97901840,5-Jun-24,2-Jul-24,Housing & Development Board (HDB),,Others,Appeal Closed,"My constituent sought my assistance to re-appeal for the reinstatement of in-principle approval for renting out one bedroom in her flat. She is 90 years old and does not have a Singpass account. 

She is unable to remember passwords and she does not have a mobile phone. Her younger brother, aged 82 years old had previously sought assistance from HDB to apply for this approval. However, a missed payment, because of her brother taking urgent care of his wife who fell, led to the cancellation. Her brother only visits her once a week. She is a spinster and is illiterate. 

They had appealled once, in May 2024, for an extension of this approval so that they can make the payment soonest possible. The home owner and tenant remains the same. They have not received a favourable reply from HDB and Ms Soh is getting anxious. Her brother can be reached at 97901840. 

Kindly reply to her with a copy to me.",Others,"Duplicated case - Duplicated case. Final reply for appeal is provided in MPSAS case ref no.
008-2405210685.",N,N,N,
2406040656,East Coast GRC - Bedok,Heng Swee Keat,Mohamad Dahlan Bin Hashim,31-Jan-73,Malay,HDB 2 Room,S7305227J,85565642,5-Jun-24,5-Jun-24,Ministry of Social and Family Development Social Service Office @ Bedok (SSO-BK),,Financial Assistance (eg: employment assistance),Appeal Sent,"Mr M. Dahlan b Hashim aged 51 years is suffering from heart problems. 

This year in April 2024 he had a heart attack and has to go for further check as he might need a heart bypass. 

He has matrimonial problems and his divorce case is on going. He has custody of his 3 children. The eldest is a girl aged 20 years and is looking for a job. The second and third child are still schooling. Currently, the resident is working to support his family. He is fearful that his illness might turned out to be serious and would like to seek SSO assistance to extend the assistance after the expiry month in Aug 2024. 

Please write to him direct with a copy to me.",Pending,,N,N,N,
2406040655,East Coast GRC - Siglap,Heng Swee Keat,LEONG POH YIN,6-Jun-60,Chinese,Landed Property,S1427907E,96771426,5-Jun-24,6-Jun-24,Housing & Development Board (HDB),,Sales Matters,Appeal Closed,"Mr Leong would like to request for a Sales of Balance Flat. He lives by himself and would like a 2-room flexi. He doesn't mind any location, though the East would be preferrable.

Mr Leong applied for a Sales of Balance Flat but received a BTO number for 2028. He informs us that he would have no need to purchase a BTO at his age and that he would prefer to have a flat he could stay in immediately. He says that he had previously gone to HDB and he was told by the counter staff that he was not supposed to have been given a BTO number.

He currently rents out a single room from the private market, but the flatmates he lives with are messy and it is uncomfortable for him. His current official address is his brother's house, but wouldn't be able to accomodate him there as it is taken up by his brother's family as well as his mother.

He would really appreciate any help you may render him. 

Please look into his case and assist him accordingly.",Rejected,"Mr Heng Swee Keat. MP for East Coast GRC. Thank you for your referral of 4 Jun
2024 (Ref: 008-2406040655) about Mr Leong's appeal for housing assistance. A
copy of our reply is for your information, please.",N,N,N,
2406040654,East Coast GRC - Bedok,Heng Swee Keat,YEOH LYE MOOI,18-May-44,Chinese,HDB 1 Room,S1848318A,83463988,5-Jun-24,24-Jun-24,Housing & Development Board (HDB),,Renting from HDB,Appeal Closed,"My resident, Ms Yeoh, is staying in a one room HDB rental flat. 

She claims that her monthly rental is $185 per month, and claims that some of her neighbours in the same block have rental rates of under $30 per month.
She also complains that her neighbours are extremely noisy, often disturbing her rest.  As she works as a cleaner in Changi airport,  she has a  lot of stress as she cannot rest well for the next day of work.  
 
Ms Yeoh wishes that 
1) HDB can offer her a rental flat in another location, and 
2) HDB can offer her better rental rates. 

Please assist her accordingly.",Rejected,"Dear Mr Heng, the appellant, Mdm Yeoh Lye Mooi has requested to transfer to
another location and reduce the rent. Based on the declared household income and
being a second-timer household, the rent payable is $185. We have considered her
request for transfer to another location and to reduce the rent. We are unable
to accede to her request to reduce rent as the rent is aligned to her declared
income. She has been advised to approach the SSO@bedok to enquire on the
available financial assistance. As for her request for transfer of rental flat,
Mdm Yeoh may submit the transfer application together with a copy of doctor's
memo stating her medical conditions, recommendation that the transfer of flat
will benefit her condition for our preliminary assessment. She has been informed
that in the event that the transfer application is approved, the minimum waiting
time for transfer is 2 years and the allocation of flat is subject to
availability of vacancies and quota under Ethnic Integration Policy. Separately,
Mdm Yeoh has feedback on noise disturbances, including banging and knocking in
her unit. We spoke to her on 12 Jun 2024 and she informed that she did not know
the source of the noise. As the source of the noise is currently unknown, we are
unable to provide specific advice to her neighbour to reduce the noise.
Nevertheless, if she is able to identify the unit, she has been advised to
consider approaching her neighbour to share about how their daily activities are
impacting her and explore potential solutions together. Alternatively, she may
approach the Community Mediation Centre (CMC) to arrange for a mediation session
with her neighbour to reach an amicable solution. The above is for your
information, please.",N,N,N,
2406040652,East Coast GRC - Bedok,Heng Swee Keat,LUCAS POH PANG YIN,8-Mar-03,Chinese,HDB 3 Room,T0309932B,96491163,5-Jun-24,20-Jun-24,Ministry of Education (MOE),,Others,Appeal Closed,"My resident, Mr Lucas Poh Pang Yin, would like to make an appeal to enrol in the Nanyang Technological University Sports Science and Management Course.

Mr Poh applied for the course in 2022 and 2023 but was unsuccessful. Mr Poh recently ORDed in November 2023 and has reapplied to the course again.

Mr Poh was offered an online interview on 28 April and has been informed by NTU that he will receive the results by end May. However, NTU has yet to get back to him. 

Mr Poh currently coaches young athletes, mainly his juniors, in basic ball sports like tennis, netball, basketball and football at Dunman High School upon the recommendation of his PE Teacher. Furthermore, his PE Teacher's colleague will be opening a sports academy where Mr Poh will be helping out with the coaching as well. Prior to this, Mr Poh has also taken a one-year course in Dunman High School when he was secondary three in sports science. 

Apart from his aptitude in sports, Mr Poh says that he also possesses strong leadership skills. Mr Poh graduated from the Officer Cadet School and was the top 10% of his cohort. He also attained best in physical training for his vocation and helped the Armour road relay officer team achieve second place in the armour road relay competition. As an officer, Mr Poh was also able to help his company achieve the best company award and was tasked with the responsibility of liaising with the Engineer company for a collaborative exercise which consisted of a few hundred people. 

Seeing his father on a wheelchair, Lucas is very passionate in sports science with interest in how sports can help both young and old.

Mr Poh has a strong interest in coaching sports and has applied via the Aptitude-Based Admission to NTU. He has met the requirements for the course, a pass in H1 or above in Mathematics, and hopes that NTU will be able to accept him into their Sports Science and Management Course in time for the new semester which commences in August this year.

Mr Poh's future plans also include pursuing an honours degree in physiotherapy. Seeing his father on a wheelchair, Lucas is very passionate in sports science with interest in how sports can help both young and old. As such, he sincerely hopes that he will be able to be enrolled in this course in order to develop a strong foundation for future pursuit of his interest in sports.

Please assist to advise him accordingly.",Others,"NTU will assess directly - Dear MP, please find attached our reply to Mr Poh.

Thank you.",N,N,N,
2406020011,East Coast GRC - Bedok,Heng Swee Keat,Wang Feng,1-Jan-84,Chinese,HDB 3 Room,S8486515Z,,5-Jun-24,5-Jul-24,MHA - Immigration & Checkpoints Authority of Singapore (ICA),,"Long Term Visit Pass, Student's Pass, Extension of Stay, Entry Visa",Appeal Closed,"Ms Wang Feng is appealing for her father, Mr Wang Shiquan (G1662917R) to be granted a LTVP.

Her father was earlier repatriated as her ex-boyfriend  did not extend her father’s LTVP then in 2016.

She is therefore appealing for ICA to reconsider her appeal for her father to be allowed to stay in Singapore on a LTVP.

Please assist her accordingly.

Thank you.",Rejected,We have issued a reply to the appellant on 05.07.2024. We regret to inform that the appeal has not been successful.,N,N,N,
2405290198,East Coast GRC - Bedok,Heng Swee Keat,Lim Khee Chye Raymond,1-Jan-75,Chinese,HDB 4 Room,S7531573B,90600669,5-Jun-24,11-Jun-24,MHA - Immigration & Checkpoints Authority of Singapore (ICA),,Others,Appeal Closed,"Mr Lim is appealing to ICA to waive the $50 penalty fee for replacing his passport.

On 26 February 2024, upon returning from an overseas trip, his mother, Mdm Chen Lee Yong, who has been diagnosed with schizophrenia since 1990, inadvertently placed his passport in her clothing, which was subsequently washed in a washing machine. As a result, the pages of his passport were damaged. Her mother’s condition, which has been documented by the Institute of Mental Health, often results in unintended actions, and this incident was unfortunately beyond their control.

Despite explaining the situation to ICA and providing supporting medical documentation, his initial appeal to waive the $50 penalty fee was rejected. He claims that the $50 penalty imposes a significant financial burden on his family, and he is sincerely hoping for a reconsideration of this penalty given the exceptional circumstances.

Please advise him accordingly.",Approved,MoP has been informed via phone and hardcopy letter that his appeal for a refund of his $50/- replacement fee is successful and will take 4-6 weeks ( w.e.f 11/6/2024) of processing time for payment to revert into his payment card.,N,N,N,
2405280673,East Coast GRC - Bedok,Heng Swee Keat,DING XIAOYU,4-Nov-65,Chinese,HDB 3 Room,S2765504A,89452298,5-Jun-24,14-Jun-24,Ministry of Manpower (MOM),,"Occupational safety & health (e.g. Work injury compensation, injury reporting, licensing matters, unsafe workplace practices)",Appeal Closed,"Ms Ding approached me to seek further assistance regarding her claims arising from her husband's death.

After some correspondence exchanged between Ms Ding and Ms Jessica Tan, the agent from Income Insurance, Ms Jessica Tan has become uncontactable. It has been several months but there has been no progress in her insurance claim arising from Ms Ding's husband's workplace death.

Ms Ding would be grateful for MOM's assistance in putting her in touch with an Income Insurance officer who can assist her in processing her claims.

Ms Ding lives alone since her husband's death and only wishes to conclude and find a resolution to this matter.

Please get in touch with Ms Ding directly with a copy to me. 

Thank you.",Approved,"Dear MP Mr Heng, we have replied to the appellant on 13/06/2024. A copy of our reply to appellant is attached for your information please.",N,N,N,
2405280672,East Coast GRC - Bedok,Heng Swee Keat,SENG TECK SUAN,4-Feb-51,Chinese,HDB 3 Room,S0514002A,91833896,5-Jun-24,5-Jun-24,Housing & Development Board (HDB),,Others,Appeal Sent,"Mr Seng Teck Suan approached me to seek assistance in requesting for an extension of the period in which he is allowed to continue to rent out a room in the HDB flat he lives in. 

Mr Seng currently lives alone in a 3-room flat co-owned by his recently deceased mother and first brother. The brothers are on good terms and Mr Seng's first brother is happy to allow him to continue living in the flat.

Since their mother's death more than 2 years ago, Mr Seng was allowed to rent out a room in the flat, to earn some rent to supplement his income as a plumber. He normally earns about $1,000 to $2,000 a month.

He understands that the flat needs to be sold under HDB guidelines. However, Mr Seng has applied for a 2-room flexi BTO and expects to move in the next 2 to 3 years. 

Given the above, it would be very financially burdensome for him and his brothers to incur two sets of legal fees (first in selling their mother's old home and second for the purchase of the new 2-room flexi BTO) and difficult for Mr Seng to repeatedly move homes, Mr Seng humbly requests that HDB allows him to continue to rent out a room in his flat for some additional rental income while he awaits the completion of the 2-room flexi BTO.

Please consider his request on compassionate grounds and reply to him directly, with a copy to me. Mr Seng may be reached at Jojoa93@hotmail.sg",Pending,,N,N,N,
